id,name,host_id,host_name,host_since,room_type,price,neighbourhood,bedrooms,number_of_reviews,first_review,last_review,host_is_superhost,minimum_nights,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_identity_verified,accommodates,beds,airbnb_age
21552902,Renovated Retro Apartment Near Harbour Front Walks,10441624,Angela,2013-12-05,Entire home/apt,287,Canada Bay,2.0,92,2017-12-31,2024-02-16,t,4,1.22,4.65,4.87,4.83,4.95,4.95,4.73,4.52,t,5,3.0,2238
901291790965681597,Sydney Escape To Inner West - Parking | Balcony,258055539,Alexi Stays,2019-04-25,Entire home/apt,183,Marrickville,1.0,25,2023-06-18,2024-03-02,t,3,2.73,4.88,4.96,4.8,4.68,5.0,4.84,4.92,t,4,2.0,258
838849783210847586,The OperaBridge view,371710257,Itana,2020-10-12,Entire home/apt,836,North Sydney,2.0,56,2023-03-25,2024-03-02,t,3,4.67,5.0,4.96,4.88,4.98,4.98,5.0,4.89,t,4,2.0,343
11046545,Superb Mosman apt - Vivid Light Show on display,292913,Marzena,2010-11-20,Entire home/apt,194,Mosman,1.0,23,2016-02-20,2023-04-11,t,90,0.23,4.65,4.87,4.65,4.61,4.87,4.96,4.39,t,3,1.0,2607
21506033,frangipani cottage relax & unwind,47054360,Amber,2015-10-20,Entire home/apt,350,Sutherland Shire,2.0,28,2022-12-11,2024-02-16,t,2,1.81,5.0,4.96,4.96,5.0,5.0,4.96,4.93,t,4,2.0,432
997997085259246497,Ebor Sanctuary by Palm Beach Holiday Rentals,23717928,Palm Beach Holiday Rentals,2014-11-13,Entire home/apt,1292,Pittwater,4.0,1,2024-02-03,2024-02-03,f,1,0.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,6,5.0,0
49469838,Studio near Bus Train UTS DaringHar ICC Chinatown,288743418,Ken,2019-08-25,Private room,169,Sydney,1.0,5,2023-02-01,2024-01-04,f,2,0.37,3.6,4.2,3.8,4.2,4.2,4.6,3.8,t,2,1.0,337
938681360976764354,River Views and Sunsets,18718502,Gail,2014-07-23,Entire home/apt,407,Sutherland Shire,3.0,15,2023-08-27,2024-03-09,t,2,2.2,4.8,4.73,4.73,4.93,5.0,4.87,4.87,t,6,4.0,195
985593711022421767,Waterbird Nest 3 Bedroom Apt,169795871,Charlotte,2018-01-24,Entire home/apt,579,Rockdale,3.0,6,2023-09-27,2024-02-06,f,5,1.03,4.5,4.83,4.5,4.83,4.83,5.0,4.5,t,6,4.0,132
1094802670740492337,Dynamic 2BR Home Darling St 2E-Bikes Included,542885001,Félix Charles Kien,2023-10-21,Entire home/apt,351,Sydney,2.0,2,2024-03-02,2024-03-07,f,1,2.0,5.0,5.0,4.5,5.0,5.0,5.0,4.0,t,6,3.0,5
13915307,Luxurious home near Coogee Beach with heated pool,82571522,Kim,2016-07-08,Entire home/apt,1129,Randwick,4.0,3,2016-10-10,2024-01-06,f,7,0.03,5.0,5.0,5.0,5.0,5.0,5.0,4.67,f,8,5.0,2644
39536670,North Bondi Family home,22873243,Ann-Maree,2014-10-23,Entire home/apt,1000,Waverley,3.0,2,2019-12-30,2024-01-01,t,7,0.04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,4.0,1463
1079472382311238942,Bright and Tranquil On Lincoln,155087944,Alex,2017-10-18,Entire home/apt,203,Canterbury,2.0,4,2024-03-08,2024-03-17,f,1,4.0,4.5,4.67,4.67,5.0,4.67,4.0,4.33,t,4,0.0,9
839273324445081792,Apartment w/ Views in Woollahra,7077682,Tanisha,2013-06-23,Entire home/apt,450,Woollahra,2.0,5,2023-10-02,2024-02-25,f,3,0.89,4.8,4.8,5.0,5.0,5.0,4.8,4.4,t,4,2.0,146
16005609,Studio/Private room close to Coogee beach,104057065,Jonatan,2016-11-17,Private room,90,Randwick,1.0,2,2016-12-31,2017-02-19,f,90,0.02,2.5,5.0,3.0,5.0,5.0,5.0,5.0,t,2,1.0,50
703365491687550453,"Big luxurious 2 bedroom house, excellent location",76025207,Maryam,2016-06-05,Entire home/apt,425,Sydney,2.0,1,2022-10-01,2022-10-01,f,90,0.06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,2.0,0
1045901745216157642,Cute home close to the beach,6954281,Gen,2013-06-17,Entire home/apt,293,Warringah,3.0,1,2024-01-12,2024-01-12,f,7,0.45,4.0,4.0,1.0,5.0,5.0,4.0,3.0,t,5,3.0,0
782061343638129441,Studio With a View,67094079,Ben,2016-04-13,Entire home/apt,400,Parramatta,1.0,1,2024-02-24,2024-02-24,f,30,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,1.0,0
837460,Curl Curl Beach Living,4376496,Don,2012-12-10,Entire home/apt,485,Warringah,3.0,2,2018-01-03,2019-01-03,f,90,0.03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,5,5.0,365
886686195600082766,Cosy Lakeview Condo + Pool,470443258,Danial,2022-07-19,Entire home/apt,169,Pittwater,2.0,45,2023-05-19,2024-03-14,t,1,4.43,4.8,4.8,4.89,4.93,4.89,4.91,4.82,t,4,2.0,300
34659962,Spacious 2 bedroom apt with parking,103468170,Greg,2016-11-12,Entire home/apt,324,Sydney,2.0,150,2019-05-15,2024-03-03,t,21,2.55,4.81,4.89,4.71,4.88,4.9,4.93,4.75,t,4,2.0,1754
8991803,2 层带游泳池的大房子,22946523,Liang,2014-10-25,Private room,85,Ryde,1.0,106,2015-11-15,2024-03-16,t,2,1.04,4.82,4.84,4.57,4.94,4.93,4.85,4.73,t,2,1.0,3044
1046712532195558065,cottage,47054360,Amber,2015-10-20,Entire home/apt,300,Sutherland Shire,1.0,15,2023-12-27,2024-03-16,t,2,5.42,5.0,5.0,5.0,5.0,5.0,4.93,5.0,t,2,0.0,80
45226932,Sweet Blue Room,363034955,The Select Inn,2020-08-18,Private room,271,Ryde,7.0,6,2021-04-09,2023-10-22,f,1,0.17,4.0,3.83,4.17,4.83,4.33,4.33,4.0,t,2,1.0,926
29908038,Chimneys - Luxury Redfern Apartment,224888155,Patrick,2018-11-08,Entire home/apt,230,Sydney,1.0,137,2019-01-13,2024-03-16,t,2,2.17,5.0,5.0,4.99,5.0,5.0,4.97,4.97,t,2,1.0,1889
24400164,Great Location Comfy One Bedroom Apartment,24048741,Tommy,2014-11-22,Entire home/apt,286,Sydney,1.0,134,2018-04-20,2024-03-02,t,2,1.86,4.83,4.9,4.78,4.97,4.97,4.99,4.75,t,3,2.0,2143
862764687828767890,Gorgeous Pittwater Views,95214788,Cushie - Concierge Services,2016-09-15,Entire home/apt,654,Pittwater,3.0,6,2023-07-08,2024-02-25,f,1,0.71,4.83,4.67,4.83,5.0,5.0,5.0,4.67,t,6,3.0,232
40785269,Private Sunny Room with private Entry w TV/wifi,78885309,Md,2016-06-20,Private room,56,Campbelltown,1.0,21,2020-01-06,2023-05-03,f,5,0.41,4.43,4.62,4.48,4.86,4.62,4.57,4.57,t,1,1.0,1213
53653203,"Modern Unit, 1 double bed with TV, new Bathroom",43712571,Richard,2015-09-08,Entire home/apt,117,Penrith,1.0,29,2022-04-14,2024-02-29,t,2,1.23,4.9,4.93,4.97,4.93,5.0,4.83,4.83,t,2,1.0,686
918322104289888197,Sydney Darlingharbour1big sunny room.firework view,182036585,Jenny,2018-04-02,Private room,102,Sydney,1.0,8,2023-07-14,2023-12-18,f,3,0.96,4.13,4.0,4.0,4.13,3.75,4.5,3.88,t,2,1.0,157
29393297,BLACK ZINC by Palm Beach Holiday Rentals,23717928,Palm Beach Holiday Rentals,2014-11-13,Entire home/apt,723,Pittwater,2.0,8,2020-03-23,2024-01-27,f,2,0.16,5.0,4.75,5.0,5.0,5.0,5.0,4.38,t,4,3.0,1405
41201719,Stylish apartment Southern zone,18451820,Rafaela,2014-07-20,Entire home/apt,150,Warringah,2.0,2,2020-01-27,2021-01-25,f,90,0.04,4.5,4.0,4.0,5.0,5.0,5.0,5.0,t,5,3.0,364
695099692056160233,Cheerful 3 bedroom in quiet street of Blacktown!!,267995725,Gurbaksh Singh,2019-06-12,Entire home/apt,500,Blacktown,3.0,1,2022-10-02,2022-10-02,f,1,0.06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,3.0,0
774856256584498730,Red Door Spa Apartment,1478595,Lynne,2011-12-06,Entire home/apt,202,Sutherland Shire,1.0,30,2022-12-10,2024-03-09,t,1,1.94,4.9,4.77,4.83,4.97,4.93,4.93,4.6,t,4,3.0,455
36353754,Panoramic Ocean and District Views over Clovelly,2098345,Fiona,2012-04-09,Entire home/apt,600,Randwick,2.0,51,2019-08-10,2024-02-28,t,3,0.91,4.9,4.9,4.8,4.94,4.9,5.0,4.71,t,4,2.0,1663
789359590644168892,Beautiful Wahroonga Studio for Over 55s,441235209,Elan,2022-01-19,Entire home/apt,350,Hornsby,0.0,3,2023-01-02,2023-03-21,f,3,0.2,5.0,5.0,5.0,5.0,5.0,4.33,5.0,t,2,1.0,78
23636365,Jane's cosy place,176905051,Jane,2018-03-06,Private room,103,Bankstown,1.0,3,2018-03-20,2018-10-10,f,90,0.04,4.0,3.33,4.33,4.33,4.0,2.67,4.0,t,2,1.0,204
28521320,Fabulous Corporate Apartment Macquarie Park M907,148607219,Wyndel Apartments,2017-08-31,Entire home/apt,220,Ryde,1.0,12,2020-08-28,2023-07-10,f,90,0.28,4.75,4.58,4.58,4.67,5.0,4.58,4.75,t,2,1.0,1046
1078805142416189849,Panoramic City View 3bedroom condo Wi-Fi Parking,326403594,Claire,2020-01-11,Entire home/apt,382,Auburn,3.0,2,2024-03-11,2024-03-16,t,4,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,6,0.0,5
956908398319504500,Marcelo’s Cafe airbnb,191779129,Fiona,2018-05-26,Entire home/apt,102,Waverley,1.0,56,2023-08-27,2024-03-02,t,1,8.2,4.88,4.82,4.89,4.93,4.98,4.95,4.82,t,2,0.0,188
1040331170715809270,Clovelly studio,32024828,Daniela,2015-04-27,Entire home/apt,201,Randwick,1.0,6,2024-01-13,2024-03-14,f,2,2.73,4.83,5.0,4.8,5.0,5.0,5.0,5.0,t,2,1.0,61
1097606464731296926,Sydney Harbour foreshore studio,182036585,Jenny,2018-04-02,Entire home/apt,142,Woollahra,1.0,2,2024-03-02,2024-03-09,f,2,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,1.0,7
562470909748047967,Studio 225 Bondi Beach with Courtyard View,2450066,Hotelesque,2012-05-23,Entire home/apt,206,Waverley,0.0,6,2022-05-11,2024-01-03,t,7,0.27,5.0,5.0,5.0,4.83,4.67,5.0,5.0,t,2,1.0,602
18900607,"Private, quiet, boutique home 1 BR",5041727,Linda,2013-02-10,Private room,140,Manly,1.0,19,2018-06-29,2024-02-22,t,3,0.27,5.0,5.0,5.0,5.0,5.0,4.95,4.95,t,2,1.0,2064
714116202862123894,Light filled sunny 2-bedroom unit with patio,67705103,Jess,2016-04-18,Entire home/apt,380,Pittwater,2.0,8,2023-02-05,2023-12-29,t,2,0.59,5.0,5.0,4.88,5.0,5.0,4.88,4.75,f,4,4.0,327
922038146873592147,Standalone Guesthouse,521662836,Fulvio,2023-06-23,Entire home/apt,149,Parramatta,1.0,12,2023-08-06,2024-02-27,t,1,1.61,4.67,4.83,4.58,4.92,4.92,4.58,4.42,t,4,2.0,205
669799531778778920,Sky High@ Surry Hills 1 Bdrm / Walk to the City,258055539,Alexi Stays,2019-04-25,Entire home/apt,229,Sydney,1.0,64,2022-07-22,2024-03-15,t,2,3.17,4.92,4.95,4.86,4.89,4.98,4.98,4.83,t,2,1.0,602
32092122,Large Terrace Room in Potts Point,82545663,Bayswater Boutique,2016-07-08,Private room,258,Sydney,1.0,38,2019-02-25,2024-02-05,f,1,0.62,4.42,4.47,4.37,4.74,4.61,4.76,4.34,t,3,2.0,1806
47817918,Close to Amenities with Private Entrance,67386457,Rahim,2016-04-15,Entire home/apt,114,Parramatta,2.0,65,2021-02-09,2024-03-02,f,1,1.72,4.51,4.67,4.63,4.8,4.81,4.36,4.56,t,4,3.0,1117
42907264,Mollie’s Place,8355809,Sarah,2013-08-24,Entire home/apt,325,Sutherland Shire,3.0,132,2020-03-21,2024-03-03,t,2,2.72,4.96,4.98,4.97,4.99,4.96,4.98,4.85,t,6,4.0,1443
1081493621758478354,Spacious Room Balmoral Beach,376841303,Lloyd,2020-11-24,Private room,103,Mosman,1.0,1,2024-03-11,2024-03-11,f,3,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,0.0,0
673689393072086014,"Convenient, comfortable and spacious apartment",470141036,Jacky,2022-07-18,Entire home/apt,195,Canada Bay,2.0,61,2022-07-27,2024-02-28,t,3,3.06,4.89,4.9,4.95,4.82,4.92,4.77,4.87,t,4,2.0,581
729469343849767645,Summer  escape close to Coogee beach,480793485,Hanna,2022-09-24,Entire home/apt,246,Randwick,2.0,46,2022-10-15,2024-03-09,f,1,2.66,4.83,4.65,4.76,4.78,4.85,4.72,4.59,t,2,2.0,511
1062034761295666489,Newtown Oasis,22937006,Katherine,2014-10-24,Entire home/apt,300,Marrickville,2.0,1,2024-03-04,2024-03-04,f,5,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,2.0,0
5947393,Perfect location in Gay area,7418850,Eric,2013-07-11,Private room,129,Sydney,1.0,4,2024-02-11,2024-03-09,f,1,3.43,4.75,4.5,4.75,5.0,5.0,5.0,4.0,f,1,0.0,27
790978234797912802,Art deco flat in Coogee Beach.,473890671,Tristan,2022-08-08,Entire home/apt,426,Randwick,2.0,5,2023-01-21,2024-01-03,f,2,0.36,4.8,4.8,4.4,5.0,5.0,5.0,5.0,t,4,2.0,347
41625696,Sydney CBD Near Train UTS DarlingHar&ICC&Chinatown,288743418,Ken,2019-08-25,Private room,148,Sydney,1.0,111,2020-02-10,2024-02-15,f,2,2.22,4.26,4.39,3.96,4.79,4.59,4.76,4.26,t,2,1.0,1466
787089105050697021,Rooftop Patio | Luxury Heritage,196958603,Tee,2018-06-21,Entire home/apt,497,Sydney,2.0,35,2022-12-28,2024-02-28,t,2,2.35,4.77,4.71,4.54,4.86,4.89,4.89,4.6,t,4,2.0,427
951804545952447004,A stylish Bronte Beach House,22180123,Mark,2014-10-06,Entire home/apt,1200,Waverley,3.0,2,2024-01-02,2024-01-10,f,3,0.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,6,3.0,8
39758613,Bed in 6 Share Mixed Dormitory with Ensuite,301581060,YHA Australia,2019-10-10,Shared room,93,Sydney,1.0,72,2021-05-11,2023-10-30,f,1,2.07,4.51,4.71,4.6,4.57,4.54,4.83,4.47,t,1,1.0,902
1031385834308318230,Perfect northern beaches sanctuary - top location,32818145,Ian,2015-05-07,Entire home/apt,750,Pittwater,4.0,1,2024-01-01,2024-01-01,f,4,0.39,5.0,5.0,3.0,5.0,5.0,5.0,4.0,t,8,5.0,0
780791020450750986,Ensuite double room- Central  location,297837739,Stephanie,2019-09-25,Private room,120,Sydney,1.0,1,2023-02-14,2023-02-14,f,1,0.08,5.0,5.0,4.0,5.0,5.0,5.0,5.0,t,1,1.0,0
622798045803475400,3.Beautiful Bed &Private Bath with Balcony Sydney,153304139,Chatchai,2017-10-04,Private room,280,Sydney,1.0,8,2022-06-13,2022-07-24,t,8,0.37,4.63,4.88,4.25,4.63,4.88,5.0,4.63,t,2,1.0,41
1013629879337478648,共居明亮睡房 步行5分鐘到大型購物中心,465501676,Yat Hin,2022-06-22,Shared room,105,Ryde,1.0,6,2023-11-14,2024-02-16,f,1,1.45,4.33,4.67,4.33,4.83,4.83,3.83,4.33,t,2,1.0,94
52175193,"Bundeena Base House & Cottage, solar heated pool",104281282,Hilde,2016-11-18,Entire home/apt,857,Sutherland Shire,5.0,12,2022-01-09,2024-01-01,t,2,0.45,4.92,5.0,4.92,5.0,5.0,4.92,4.92,t,14,8.0,722
895801016967002394,Kaban Power(K74) Private room with shared bathroom,379776076,Dinesh,2020-12-12,Private room,74,Blacktown,1.0,3,2023-06-07,2023-11-11,f,1,0.31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,1.0,157
1033234734545068524,A peaceful room in Glenhaven,56166135,Jihoon,2016-01-26,Private room,95,The Hills Shire,1.0,3,2024-01-03,2024-02-26,f,1,1.18,4.67,4.67,4.67,4.67,4.67,4.67,4.67,t,2,1.0,54
880807081935179665,Sunny City Roof Top,242408594,Shannon,2019-02-10,Entire home/apt,206,Sydney,1.0,22,2023-07-23,2024-03-03,f,3,2.75,4.55,4.73,4.27,4.73,4.77,4.68,4.59,t,2,1.0,224
686645221188616611,Sun Filled House - Walk to Bronte Beach,23052404,Sarah,2014-10-28,Entire home/apt,585,Waverley,2.0,7,2022-12-28,2024-02-26,f,4,0.47,5.0,5.0,4.71,5.0,5.0,4.86,4.43,t,4,3.0,425
44599584,Large beach side house 5 beaches 3 golf courses,45794016,Malte,2015-10-05,Entire home/apt,321,Randwick,3.0,44,2020-09-20,2024-03-15,f,2,1.03,4.52,4.42,4.44,4.67,4.81,4.72,4.44,t,8,4.0,1272
1027908178272198495,Spacious 3 Bedroom Apt |Two Bathrooms|Two Carspace,258055539,Alexi Stays,2019-04-25,Entire home/apt,287,Hurstville,3.0,4,2023-11-30,2024-02-29,t,2,1.09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,6,4.0,91
878049510801848903,Happy House,449979260,Lan Ying,2022-03-17,Entire home/apt,269,Liverpool,4.0,5,2023-07-27,2024-01-02,f,2,0.64,3.4,4.2,3.4,4.6,4.6,3.8,3.0,t,6,4.0,159
858967947716362978,Lovely home hi level sweeping view - Olympic Park,51035152,Tim,2015-12-10,Entire home/apt,233,Auburn,1.0,8,2023-05-29,2024-02-27,f,2,0.81,4.75,4.75,4.63,4.5,4.88,4.88,4.13,t,2,1.0,274
781683295866714075,"Flat2 bedrooms and 1 bathroom, Kitchen K71, K72",379776076,Dinesh,2020-12-12,Entire home/apt,1000,Blacktown,3.0,4,2023-07-02,2024-02-26,f,1,0.46,3.25,4.0,3.0,4.25,4.0,3.67,3.5,t,4,2.0,239
718607189704594156,Apartment in central location,74931685,Matt,2016-05-31,Entire home/apt,150,Pittwater,1.0,33,2022-10-09,2024-02-25,f,3,1.88,4.67,4.94,4.82,4.94,4.94,4.85,4.67,t,2,1.0,504
1022112129795142258,Waterfront Oasis - Panoramic Views | Infinity Pool,150236446,Lisa,2017-09-12,Entire home/apt,2519,City Of Kogarah,6.0,3,2023-12-02,2024-02-25,f,1,0.85,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,14,12.0,85
1035486289982861250,Cozy little room for 1 or 2,376464449,Toby,2020-11-21,Private room,58,Willoughby,1.0,2,2023-12-21,2024-02-09,f,5,0.69,4.5,4.5,4.5,4.5,4.5,4.5,4.0,t,2,1.0,50
1031961767976041200,Loft Bdrm in NY Style Warehouse.,2938870,Julie,2012-07-15,Private room,164,Sydney,1.0,4,2023-12-09,2024-03-15,f,1,1.19,4.75,4.75,4.75,5.0,5.0,5.0,4.75,t,2,1.0,97
47290310,Gorgeous Glebe Loft Living,10441624,Angela,2013-12-05,Entire home/apt,258,Sydney,1.0,44,2021-02-16,2024-02-22,t,4,1.17,4.68,4.75,4.8,4.82,4.8,4.73,4.5,t,4,2.0,1101
737444755101715486,Enjoy Summer escape near Brontë Beach,480793485,Hanna,2022-09-24,Entire home/apt,208,Waverley,1.0,40,2023-01-03,2024-03-12,f,1,2.72,4.75,4.7,4.78,4.83,4.8,4.8,4.73,t,2,1.0,434
1031855264381203918,Sydney darling harbour 1 big quiet gallery room,182036585,Jenny,2018-04-02,Private room,84,Sydney,1.0,1,2023-12-02,2023-12-02,f,3,0.28,5.0,5.0,4.0,5.0,4.0,5.0,4.0,t,2,1.0,0
52922495,Superior Balcony room,154618936,Sydney Boutique,2017-10-14,Private room,258,Sydney,1.0,6,2023-11-27,2024-02-06,f,1,1.59,4.67,4.67,4.67,4.83,5.0,4.67,4.5,t,2,1.0,71
52534602,The Divinyls Queen Suite at Neighbourhood Bondi,425070402,Neighbourhood By TWT,2021-09-28,Entire home/apt,227,Waverley,1.0,76,2021-11-22,2024-03-15,t,2,2.69,4.79,4.85,4.64,4.76,4.87,4.88,4.6,t,4,2.0,844
17684807,Oceans Eleven - Iluka 11 - Palm Beach,24721535,Beach Stays,2014-12-11,Entire home/apt,303,Pittwater,0.0,9,2018-08-20,2024-02-21,t,2,0.13,4.44,4.89,4.44,5.0,4.89,4.89,3.89,t,4,2.0,2011
10683275,Brand new clean apartment,41781244,Richard,2015-08-18,Private room,30,Hurstville,1.0,2,2016-09-08,2016-09-11,f,90,0.02,4.5,4.5,4.5,5.0,4.0,4.5,4.5,f,1,1.0,3
47293570,Large 3 Bedroom waterfront apartment in Kirribilli,381897826,Fiona,2020-12-27,Entire home/apt,671,North Sydney,3.0,2,2024-01-01,2024-02-25,f,2,0.77,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,3.0,55
877746229656118106,NEW Lovely 2 bedroom APT in centre of Olympic Park,458881128,Carina,2022-05-13,Entire home/apt,328,Auburn,2.0,23,2023-05-03,2024-01-05,f,2,2.15,4.74,4.87,4.87,4.65,4.91,4.87,4.7,t,5,3.0,247
24233140,Magical Maianbar Retreat,56550841,Julia,2016-01-28,Entire home/apt,389,Sutherland Shire,1.0,157,2018-04-15,2024-03-11,t,2,2.18,4.96,4.94,4.97,4.99,4.97,4.96,4.8,t,2,1.0,2157
974342748224801630,lovely unit in a good location,174582516,Sahar,2018-02-21,Entire home/apt,300,Ryde,1.0,1,2023-10-31,2023-10-31,f,15,0.21,5.0,5.0,5.0,5.0,4.0,4.0,5.0,t,3,2.0,0
790695496199743536,Single room,202112801,Vivian,2018-07-13,Private room,109,Canada Bay,1.0,18,2023-01-23,2024-02-16,f,1,1.28,4.22,4.17,3.94,4.44,4.61,4.0,3.78,t,1,1.0,389
45062440,Central & Modern with Free Parking Two Bedroom APT,123183039,Jimmy,2017-03-29,Entire home/apt,188,Willoughby,2.0,36,2020-09-10,2024-03-07,t,6,0.84,4.97,4.94,4.92,4.97,4.92,4.97,4.97,t,6,4.0,1274
765619,Northview Villa,3046924,Contemporary Hotels,2012-07-24,Entire home/apt,1797,Pittwater,4.0,22,2014-08-10,2024-02-03,t,2,0.19,4.91,4.73,4.77,4.91,4.77,5.0,4.68,t,8,5.0,3464
847234740062793307,The Place Where The Fun Shines-Private Living Room,485011617,Lulu And Dan,2022-10-25,Shared room,120,Auburn,1.0,27,2023-04-05,2024-03-03,f,1,2.32,4.7,4.7,4.63,4.81,4.89,4.85,4.67,t,2,0.0,333
757434479897102762,The Palms,3046924,Contemporary Hotels,2012-07-24,Entire home/apt,2036,Pittwater,4.0,2,2023-03-05,2023-07-12,t,1,0.16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,10,5.0,129
47859060,The Pittwater Shack,100552972,The Curated Collection,2016-10-20,Entire home/apt,1368,Pittwater,5.0,9,2021-04-11,2024-01-27,f,4,0.25,5.0,5.0,4.89,5.0,5.0,5.0,4.67,t,11,6.0,1021
797918227781753842,"Malo, Whale Beach",3046924,Contemporary Hotels,2012-07-24,Entire home/apt,1797,Pittwater,5.0,3,2023-02-07,2023-11-18,t,1,0.22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,10,5.0,284
18378060,Coral Tree Cottage by Palm Beach Holiday Rentals,23717928,Palm Beach Holiday Rentals,2014-11-13,Entire home/apt,1205,Pittwater,4.0,6,2017-08-29,2023-01-01,f,3,0.08,4.0,4.5,3.17,4.67,4.33,5.0,3.5,t,8,6.0,1951
37216208,Beautiful one bedroom apartment in St Leonards,148607219,Wyndel Apartments,2017-08-31,Entire home/apt,220,North Sydney,1.0,17,2022-01-04,2024-01-08,f,28,0.63,4.71,4.65,4.53,4.76,4.82,4.88,4.53,t,2,1.0,734
1034287163049178173,comfortable 1bed 1bath room in Greensquare,106768103,Stephanie,2016-12-10,Private room,130,Sydney,1.0,3,2024-02-03,2024-02-23,f,1,2.09,4.67,4.67,4.67,4.67,4.67,4.67,4.67,t,2,1.0,20
11661653,Jackson’s Cottage Bundeena,61899512,Peta,2016-03-07,Entire home/apt,215,Sutherland Shire,1.0,98,2016-05-31,2023-12-30,f,2,1.03,4.79,4.84,4.87,4.94,4.98,4.91,4.71,t,2,1.0,2769
957576234982902321,Queen Bed very close to airport,47943619,Murray,2015-11-02,Private room,107,Marrickville,1.0,26,2023-08-27,2024-02-27,f,1,3.8,4.77,4.85,4.58,4.85,4.81,4.85,4.69,t,2,1.0,184
979661496460659662,Schofield Sweet 4Br house close to Shopping/Train,536580560,Su,2023-09-11,Entire home/apt,245,Blacktown,4.0,16,2023-10-02,2024-03-10,f,2,2.84,4.94,4.69,4.63,4.75,4.81,4.81,4.75,t,8,4.0,160
45039698,Hotel - Bdgt Twin Room - Shared Bathroom,344574509,Niva,2020-04-24,Private room,126,North Sydney,1.0,55,2020-10-17,2024-03-05,f,1,1.32,4.36,4.45,4.47,4.73,4.65,4.78,4.49,t,2,2.0,1235
45350358,Classic Art Deco Garden Apartment at Kingsford,366167676,David,2020-09-05,Private room,120,Randwick,3.0,1,2020-11-09,2020-11-09,f,90,0.02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,4.0,0
994478090458822816,2 Bedroom HPS/SDA Apartment 25,540075334,Khoder,2023-10-02,Entire home/apt,280,Liverpool,2.0,1,2024-02-24,2024-02-24,f,2,1.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,t,4,2.0,0
35128117,Location Location Within your budget,262383677,Tim,2019-05-17,Private room,35,Canterbury,1.0,5,2019-07-11,2020-08-11,f,111,0.09,4.2,4.2,3.2,4.8,5.0,4.8,4.8,t,2,1.0,397
53143873,Spare room available for overnight or short stays,2790018,Rebecca,2012-06-30,Private room,170,Warringah,1.0,34,2022-04-02,2024-03-08,f,1,1.42,4.85,4.88,4.71,4.94,4.91,4.94,4.68,t,1,1.0,706
37405822,large creative home & garden close to CBD.,12880192,Georgie,2014-03-06,Private room,57,Ashfield,4.0,9,2022-11-26,2024-01-27,f,20,0.57,4.56,4.56,4.33,4.67,4.89,5.0,4.78,t,1,1.0,427
1016387371443849055,North Ryde 2 Bedroom Delhi Road,304773651,Rosemarie,2019-10-27,Entire home/apt,235,Ryde,2.0,1,2024-02-20,2024-02-20,f,1,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,2.0,0
34907790,SHUTTERS by Palm Beach Holiday Rentals,23717928,Palm Beach Holiday Rentals,2014-11-13,Entire home/apt,880,Pittwater,3.0,3,2020-11-28,2022-04-25,f,3,0.07,5.0,5.0,4.33,5.0,4.67,5.0,5.0,t,8,4.0,513
4561042,Harbour Front Accommodation,23645387,Ramy,2014-11-12,Entire home/apt,429,Sydney,2.0,380,2014-11-28,2024-03-03,t,2,3.35,4.8,4.89,4.73,4.88,4.82,4.96,4.68,t,5,4.0,3383
779146329539026707,Spacious penthouse in unbeatable location,51468665,Jane,2015-12-16,Entire home/apt,599,Manly,3.0,8,2023-03-09,2024-03-09,f,3,0.64,5.0,5.0,4.88,5.0,5.0,4.88,4.75,t,6,4.0,366
45548150,Stylish Apartment Close to Fox Studios,16026854,Tracey McArdle Exclusive Properties,2014-05-27,Entire home/apt,122,Sydney,0.0,28,2021-04-28,2024-02-28,t,14,0.8,4.79,4.75,4.43,4.79,4.93,4.79,4.57,t,2,1.0,1036
40163205,Newly Renovated Leafy Courtyard Studio,310090519,Jodi,2019-11-17,Entire home/apt,300,Randwick,2.0,44,2019-11-30,2024-02-07,t,5,0.84,4.89,4.86,4.98,4.91,4.95,4.84,4.75,t,3,3.0,1530
